,key,Unnamed: 0_x,easting,northing,unique_cluster,control_panel,night,view_direction,pano,Unnamed: 0_y,sequence_key,frame_number,Path,City
161986,edu5kX2OCvKVNnlS9RyfxA,50699,676858.347183445,1522176.3095379083,719,False,False,Forward,False,77061,AmsDdg3IMtV_qpCBE4dULA,199,Places_Data/train_val/bangkok/database,bangkok
161987,hjo3jQ6DQIuHbweGUK7Z9A,50700,676869.398516121,1522178.0552678923,719,False,False,Forward,False,77062,AmsDdg3IMtV_qpCBE4dULA,200,Places_Data/train_val/bangkok/database,bangkok
161988,mGKSC-Z5vcYefD-DbIgxRw,50701,676869.398516121,1522178.0552678923,719,False,False,Forward,False,77063,AmsDdg3IMtV_qpCBE4dULA,201,Places_Data/train_val/bangkok/database,bangkok
161989,KhGfwZ00bHQavVV4LngK_Q,50702,676880.0045958888,1522180.074572713,719,False,False,Forward,False,77064,AmsDdg3IMtV_qpCBE4dULA,202,Places_Data/train_val/bangkok/database,bangkok
161990,AmGjthh2R49ABz64ZqznFA,50703,676880.0045958888,1522180.074572713,719,False,False,Forward,False,77065,AmsDdg3IMtV_qpCBE4dULA,203,Places_Data/train_val/bangkok/database,bangkok
161991,C2Xu9mUrHDFrHvdl_oNmDg,50704,676892.8208451584,1522183.093582936,719,False,False,Forward,False,77066,AmsDdg3IMtV_qpCBE4dULA,204,Places_Data/train_val/bangkok/database,bangkok
161992,TLuSI-LL_q_jbU2S-ED5lw,50705,676892.8208451584,1522183.093582936,719,False,False,Forward,False,77067,AmsDdg3IMtV_qpCBE4dULA,205,Places_Data/train_val/bangkok/database,bangkok
161993,y3kCPHi2u4mYr5Wg1Ckvfw,50706,676902.8636938854,1522185.2418357625,719,False,False,Forward,False,77068,AmsDdg3IMtV_qpCBE4dULA,206,Places_Data/train_val/bangkok/database,bangkok
161994,-tpUByZ3_RTr5Yf2oa1QVA,50707,676902.8636938854,1522185.2418357625,719,False,False,Forward,False,77069,AmsDdg3IMtV_qpCBE4dULA,207,Places_Data/train_val/bangkok/database,bangkok
161995,dgZJeCqd5CATpe3SlHg8GA,50708,676911.2023720585,1522186.7257439296,719,False,False,Forward,False,77070,AmsDdg3IMtV_qpCBE4dULA,208,Places_Data/train_val/bangkok/database,bangkok
161996,htoXf976fBrWMB1rYDHQZw,50709,676911.2023720585,1522186.7257439296,719,False,False,Forward,False,77071,AmsDdg3IMtV_qpCBE4dULA,209,Places_Data/train_val/bangkok/database,bangkok
161997,8aSHwCJXm6B3oJ0NlV2lpw,50710,676922.0565665307,1522188.835263698,719,False,False,Forward,False,77072,AmsDdg3IMtV_qpCBE4dULA,210,Places_Data/train_val/bangkok/database,bangkok
161998,7OnZrr5mRCeeOu8JAfrwRQ,50711,676922.0565665307,1522188.835263698,719,False,False,Forward,False,77073,AmsDdg3IMtV_qpCBE4dULA,211,Places_Data/train_val/bangkok/database,bangkok
161999,QvoSIKn9OgFnRYUhOoOfKA,50712,676928.6159030271,1522189.5768705476,719,False,False,Forward,False,77074,AmsDdg3IMtV_qpCBE4dULA,212,Places_Data/train_val/bangkok/database,bangkok
162000,mI6j9zdrruPXyI0e53Yo0g,50713,676928.6159030271,1522189.5768705476,719,False,False,Forward,False,77075,AmsDdg3IMtV_qpCBE4dULA,213,Places_Data/train_val/bangkok/database,bangkok
162001,LMXgZTgSy7zSuOGgzb3JSA,50714,676942.5814487754,1522190.5679739336,719,False,False,Forward,False,77076,AmsDdg3IMtV_qpCBE4dULA,214,Places_Data/train_val/bangkok/database,bangkok
162002,2D8oRAb21hYDvBgZsvrDiA,50715,676942.5814487754,1522190.5679739336,719,False,False,Forward,False,77077,AmsDdg3IMtV_qpCBE4dULA,215,Places_Data/train_val/bangkok/database,bangkok
162003,0zeU_xiMxxnzC2M5aU1xyw,50716,676948.7309825115,1522191.1408426932,719,False,False,Forward,False,77078,AmsDdg3IMtV_qpCBE4dULA,217,Places_Data/train_val/bangkok/database,bangkok
162004,Mu6UluAZghjF4-8zH52l5w,50717,676956.0874179539,1522182.8044699596,719,False,False,Forward,False,77079,AmsDdg3IMtV_qpCBE4dULA,219,Places_Data/train_val/bangkok/database,bangkok
162005,LtSxOFI3tNB5_SVEeDi_9Q,50718,676959.7993156279,1522182.4314073331,719,False,False,Forward,False,77080,AmsDdg3IMtV_qpCBE4dULA,220,Places_Data/train_val/bangkok/database,bangkok
162006,3EUTC735ODbJLk8svupNUQ,50719,676959.7993156279,1522182.4314073331,719,False,False,Forward,False,77081,AmsDdg3IMtV_qpCBE4dULA,221,Places_Data/train_val/bangkok/database,bangkok
162007,MeVriME7gro18yQwcl_cxw,50720,676969.5763838876,1522185.4961776272,719,False,False,Forward,False,77082,AmsDdg3IMtV_qpCBE4dULA,222,Places_Data/train_val/bangkok/database,bangkok
162008,cjuC5mxHN_h1bLoftpTn1Q,50721,676969.5763838876,1522185.4961776272,719,False,False,Forward,False,77083,AmsDdg3IMtV_qpCBE4dULA,223,Places_Data/train_val/bangkok/database,bangkok
162009,S9HENuPSqPQXF_npH-VsUg,50722,676977.2478295449,1522186.4998261237,719,False,False,Forward,False,77084,AmsDdg3IMtV_qpCBE4dULA,224,Places_Data/train_val/bangkok/database,bangkok
162010,MzKnGR2Evof_2wlXbg4NqA,50723,676977.2478295449,1522186.4998261237,719,False,False,Forward,False,77085,AmsDdg3IMtV_qpCBE4dULA,225,Places_Data/train_val/bangkok/database,bangkok
162011,cpZ1uEegc5a-qxKJnjw39A,50724,676987.1439424484,1522187.961157096,719,False,False,Forward,False,77086,AmsDdg3IMtV_qpCBE4dULA,226,Places_Data/train_val/bangkok/database,bangkok
162012,LcrgUy6aRF5vTRsGjyhgSw,50725,676987.1439424484,1522187.961157096,719,False,False,Forward,False,77087,AmsDdg3IMtV_qpCBE4dULA,227,Places_Data/train_val/bangkok/database,bangkok
162013,q756Eljrrva1x5YcVo5D-g,50726,676992.111764825,1522187.3753623017,719,False,False,Forward,False,77088,AmsDdg3IMtV_qpCBE4dULA,228,Places_Data/train_val/bangkok/database,bangkok
162014,uqeCZBd46GEAp4AOK6wWCA,50727,676992.111764825,1522187.3753623017,719,False,False,Forward,False,77089,AmsDdg3IMtV_qpCBE4dULA,229,Places_Data/train_val/bangkok/database,bangkok
162015,2XJDtwLSWSFMid9XvioP9w,50728,676995.5762015389,1522188.4057289285,719,False,False,Forward,False,77090,AmsDdg3IMtV_qpCBE4dULA,230,Places_Data/train_val/bangkok/database,bangkok
162016,2JjHpFo4sN8-P2jL8LLjjA,50729,676995.5762015389,1522188.4057289285,719,False,False,Forward,False,77091,AmsDdg3IMtV_qpCBE4dULA,231,Places_Data/train_val/bangkok/database,bangkok
162017,R_o8SXai8StgN8oMSh5AlA,50730,677008.4057567816,1522189.4665899791,719,True,False,Forward,False,77092,AmsDdg3IMtV_qpCBE4dULA,232,Places_Data/train_val/bangkok/database,bangkok
162018,LQ7rF7y58ik_oxv-8zgiqw,50731,677008.4057567816,1522189.4665899791,719,True,False,Forward,False,77093,AmsDdg3IMtV_qpCBE4dULA,233,Places_Data/train_val/bangkok/database,bangkok
162019,zoFDdMz9QJmHo02dlhKYZQ,50732,677012.8336137291,1522190.359680891,719,False,False,Forward,False,77094,AmsDdg3IMtV_qpCBE4dULA,234,Places_Data/train_val/bangkok/database,bangkok
162020,ZduorrKas7b_NcRpkLROPg,50733,677012.8336137291,1522190.359680891,719,False,False,Forward,False,77095,AmsDdg3IMtV_qpCBE4dULA,235,Places_Data/train_val/bangkok/database,bangkok
162021,HxUMFH-0OofS10E2nYD12g,50734,677022.6083760238,1522196.942755987,719,False,False,Forward,False,77096,AmsDdg3IMtV_qpCBE4dULA,236,Places_Data/train_val/bangkok/database,bangkok
162022,1y-YEANPWKPAQQi8nJrMzg,50735,677022.6083760238,1522196.942755987,719,False,False,Forward,False,77097,AmsDdg3IMtV_qpCBE4dULA,237,Places_Data/train_val/bangkok/database,bangkok
162023,aDAAQra4QF3zS0bXWVgTtg,50736,677027.7720651204,1522200.9497917476,719,False,False,Forward,False,77098,AmsDdg3IMtV_qpCBE4dULA,239,Places_Data/train_val/bangkok/database,bangkok
162024,Kp4mRVS5H6tucetQviGuHA,50737,677042.5694767502,1522200.4751174932,719,False,False,Forward,False,77099,AmsDdg3IMtV_qpCBE4dULA,240,Places_Data/train_val/bangkok/database,bangkok
162025,aMOGqU7qSHAJ7qcT9oFkXA,50738,677042.5694767502,1522200.4751174932,719,False,False,Forward,False,77100,AmsDdg3IMtV_qpCBE4dULA,241,Places_Data/train_val/bangkok/database,bangkok
162026,V-N-hFNigT8xGkf-Y13spg,50739,677046.9524423244,1522200.0181212325,719,False,False,Forward,False,77101,AmsDdg3IMtV_qpCBE4dULA,242,Places_Data/train_val/bangkok/database,bangkok
162027,YcQyvOkOXk6TwNXhZ2KdGg,50740,677046.9524423244,1522200.0181212325,719,False,False,Forward,False,77102,AmsDdg3IMtV_qpCBE4dULA,243,Places_Data/train_val/bangkok/database,bangkok
162028,hNINXiu8e5eRHOl8AupTMw,50741,677053.2548750603,1522200.3707784952,719,False,False,Forward,False,77103,AmsDdg3IMtV_qpCBE4dULA,244,Places_Data/train_val/bangkok/database,bangkok
162029,1qbz7vlpLhNUl6Di4X3dFQ,50742,677053.2548750603,1522200.3707784952,719,False,False,Forward,False,77104,AmsDdg3IMtV_qpCBE4dULA,245,Places_Data/train_val/bangkok/database,bangkok
162030,7fAWblObQ0BIBmET_g5jFA,50743,677066.9154211261,1522203.2739189237,719,False,False,Forward,False,77105,AmsDdg3IMtV_qpCBE4dULA,246,Places_Data/train_val/bangkok/database,bangkok
162031,EUtwXsrhZMw6-8ckwdgOJg,50744,677066.9154211261,1522203.2739189237,719,False,False,Forward,False,77106,AmsDdg3IMtV_qpCBE4dULA,247,Places_Data/train_val/bangkok/database,bangkok
162032,ujf3wabNCF6sGB5IOQUqew,50745,677080.5757391711,1522206.210256848,719,False,False,Forward,False,77107,AmsDdg3IMtV_qpCBE4dULA,248,Places_Data/train_val/bangkok/database,bangkok
162033,Y-a7p2Gxy0QAjnTMZVysIg,50746,677080.5757391711,1522206.210256848,719,False,False,Forward,False,77108,AmsDdg3IMtV_qpCBE4dULA,249,Places_Data/train_val/bangkok/database,bangkok
162034,OwbuGaNsv5aV2WoAdVf8pQ,50747,677087.4821720738,1522206.799372435,719,False,False,Forward,False,77109,AmsDdg3IMtV_qpCBE4dULA,250,Places_Data/train_val/bangkok/database,bangkok
162035,1enOdHLAb_EOlcDWoKLvtQ,50748,677087.4821720738,1522206.799372435,719,False,False,Forward,False,77110,AmsDdg3IMtV_qpCBE4dULA,251,Places_Data/train_val/bangkok/database,bangkok
162036,7sIWska0dyfBPfoWxZRV5A,50749,677102.0655129472,1522209.177746233,719,False,False,Forward,False,77111,AmsDdg3IMtV_qpCBE4dULA,252,Places_Data/train_val/bangkok/database,bangkok
162037,OxlpR2yvdDVDGx4XmGkeqQ,50750,677102.0655129472,1522209.177746233,719,False,False,Forward,False,77112,AmsDdg3IMtV_qpCBE4dULA,253,Places_Data/train_val/bangkok/database,bangkok
162038,uQkhbLTsx95-qcmVWb5QkQ,50751,677115.1810895086,1522211.1146510874,719,False,False,Forward,False,77113,AmsDdg3IMtV_qpCBE4dULA,254,Places_Data/train_val/bangkok/database,bangkok
162039,AkYvfxjtr8cgQFHrbB8liw,50752,677115.1810895086,1522211.1146510874,719,False,False,Forward,False,77114,AmsDdg3IMtV_qpCBE4dULA,255,Places_Data/train_val/bangkok/database,bangkok
162040,dsDjijK1lVjUX_dnUXRUJw,50753,677120.2601879365,1522211.6581497618,719,False,False,Forward,False,77115,AmsDdg3IMtV_qpCBE4dULA,256,Places_Data/train_val/bangkok/database,bangkok
162041,azBcbezcl_tREQ0grL2UWw,50754,677120.2601879365,1522211.6581497618,719,False,False,Forward,False,77116,AmsDdg3IMtV_qpCBE4dULA,257,Places_Data/train_val/bangkok/database,bangkok
162042,Za_IDFn7trSNtn5SG7Av2g,50755,677130.9288440081,1522215.6030948143,719,False,False,Forward,False,77117,AmsDdg3IMtV_qpCBE4dULA,258,Places_Data/train_val/bangkok/database,bangkok
162043,86qyHDyvaiXVoSkFtIAQlQ,50756,677130.9288440081,1522215.6030948143,719,False,False,Forward,False,77118,AmsDdg3IMtV_qpCBE4dULA,259,Places_Data/train_val/bangkok/database,bangkok
162044,wDrkw-iigTDmwGz7lkr6YA,50757,677135.8612335353,1522218.634962454,719,False,False,Forward,False,77119,AmsDdg3IMtV_qpCBE4dULA,260,Places_Data/train_val/bangkok/database,bangkok
162045,DkewWxhixSXmWIUR2nUL9Q,50758,677135.8612335353,1522218.634962454,719,False,False,Forward,False,77120,AmsDdg3IMtV_qpCBE4dULA,261,Places_Data/train_val/bangkok/database,bangkok
162046,VZ-KSYY26RXIRvziJarYMQ,50759,677154.384264894,1522218.9491126598,719,False,False,Forward,False,77121,AmsDdg3IMtV_qpCBE4dULA,262,Places_Data/train_val/bangkok/database,bangkok
162047,ZWl5ikoi6p72qGwReGBFoQ,50760,677154.384264894,1522218.9491126598,719,False,False,Forward,False,77122,AmsDdg3IMtV_qpCBE4dULA,263,Places_Data/train_val/bangkok/database,bangkok
162048,fP1CzAuBUMapfVRdWMx4sw,50761,677161.6039986864,1522219.5846362645,719,False,False,Forward,False,77123,AmsDdg3IMtV_qpCBE4dULA,264,Places_Data/train_val/bangkok/database,bangkok
162049,0lcJKwuDKlX-q-DDcyuOyA,50762,677161.6039986864,1522219.5846362645,719,False,False,Forward,False,77124,AmsDdg3IMtV_qpCBE4dULA,265,Places_Data/train_val/bangkok/database,bangkok
162050,6v3gGQHLDUjq8AWD6d9K7g,50763,677172.9250396147,1522218.245523334,719,False,False,Forward,False,77125,AmsDdg3IMtV_qpCBE4dULA,266,Places_Data/train_val/bangkok/database,bangkok
162051,E0V7gKesL-QvC4Yt16TPVQ,50764,677172.9250396147,1522218.245523334,719,False,False,Forward,False,77126,AmsDdg3IMtV_qpCBE4dULA,267,Places_Data/train_val/bangkok/database,bangkok
162052,oh_TbOfrqW6_9XT0c2Swew,50765,677178.5220019356,1522218.9695802268,719,False,False,Forward,False,77127,AmsDdg3IMtV_qpCBE4dULA,268,Places_Data/train_val/bangkok/database,bangkok
162053,OZWZP_JAmqUBH4bd9zb71g,50766,677178.5220019356,1522218.9695802268,719,False,False,Forward,False,77128,AmsDdg3IMtV_qpCBE4dULA,269,Places_Data/train_val/bangkok/database,bangkok
162054,pHHfdKQDu1Cnn8eGJHokrw,50767,677194.9354853379,1522219.3911017396,719,False,False,Forward,False,77129,AmsDdg3IMtV_qpCBE4dULA,270,Places_Data/train_val/bangkok/database,bangkok
162055,I9wE1DWxxiB5gtPeBRs2_Q,50768,677194.9354853379,1522219.3911017396,719,False,False,Forward,False,77130,AmsDdg3IMtV_qpCBE4dULA,271,Places_Data/train_val/bangkok/database,bangkok
162056,LE61hWYNHsUrBVBomTqP6Q,50769,677200.9952634304,1522220.4391657887,719,False,False,Forward,False,77131,AmsDdg3IMtV_qpCBE4dULA,272,Places_Data/train_val/bangkok/database,bangkok
162057,sQLr4INyK9FFZ4ZI3yfMzA,50770,677200.9952634304,1522220.4391657887,719,False,False,Forward,False,77132,AmsDdg3IMtV_qpCBE4dULA,273,Places_Data/train_val/bangkok/database,bangkok
162058,RU2Rk8eUp0sWCiveTCDJMQ,50771,677213.8067189336,1522220.9800069612,719,False,False,Forward,False,77133,AmsDdg3IMtV_qpCBE4dULA,274,Places_Data/train_val/bangkok/database,bangkok
162059,P-fIMDUXg8x7xE4Uo2SX6g,50772,677213.8067189336,1522220.9800069612,719,False,False,Forward,False,77134,AmsDdg3IMtV_qpCBE4dULA,275,Places_Data/train_val/bangkok/database,bangkok
164323,MU7aHdrru_S9XUpn2K-1gw,53036,679133.8085583511,1520434.175603169,769,False,False,Sideways,False,80752,hLC3Q9OzPKCjcl7p5kVBUw,416,Places_Data/train_val/bangkok/database,bangkok
164324,eofF0U0eEp2JJHvGP2R9MQ,53037,679133.8085583511,1520434.175603169,769,False,False,Sideways,False,80753,hLC3Q9OzPKCjcl7p5kVBUw,417,Places_Data/train_val/bangkok/database,bangkok
164325,Db0BEShUs_ZvgMLos9smXw,53038,679119.2459305925,1520436.509570388,769,False,False,Sideways,False,80754,hLC3Q9OzPKCjcl7p5kVBUw,418,Places_Data/train_val/bangkok/database,bangkok
164326,hW9wD8YeItP8Xwk8wCzkKw,53039,679119.2459305925,1520436.509570388,769,False,False,Sideways,False,80755,hLC3Q9OzPKCjcl7p5kVBUw,419,Places_Data/train_val/bangkok/database,bangkok
164327,KNnMylITChaiXXdGT8XQDw,53040,679108.5154684526,1520438.3277507096,769,False,False,Sideways,False,80756,hLC3Q9OzPKCjcl7p5kVBUw,420,Places_Data/train_val/bangkok/database,bangkok
164328,1Ddjn6k_PXi0CaOAiXTKkQ,53041,679108.5154684526,1520438.3277507096,769,False,False,Sideways,False,80757,hLC3Q9OzPKCjcl7p5kVBUw,421,Places_Data/train_val/bangkok/database,bangkok
164329,mjnQ0_PZswqZTymJI23Akg,53042,679094.4792164834,1520442.7564310995,769,False,False,Sideways,False,80758,hLC3Q9OzPKCjcl7p5kVBUw,422,Places_Data/train_val/bangkok/database,bangkok
164330,CRVAzGPGM3kY0lgkeEZpGw,53043,679094.4792164834,1520442.7564310995,769,False,False,Sideways,False,80759,hLC3Q9OzPKCjcl7p5kVBUw,423,Places_Data/train_val/bangkok/database,bangkok
164331,3AlRp-330pJNeWcoBs-AQg,53044,679086.2985221274,1520443.3861751305,769,False,False,Sideways,False,80760,hLC3Q9OzPKCjcl7p5kVBUw,424,Places_Data/train_val/bangkok/database,bangkok
164332,nDNduL9SkDTVPzBkmJ8sVw,53045,679086.2985221274,1520443.3861751305,769,False,False,Sideways,False,80761,hLC3Q9OzPKCjcl7p5kVBUw,425,Places_Data/train_val/bangkok/database,bangkok
164333,RKGERa25hWjCU6bkjGFBIg,53046,679071.3311984651,1520446.3812224043,769,False,False,Sideways,False,80762,hLC3Q9OzPKCjcl7p5kVBUw,426,Places_Data/train_val/bangkok/database,bangkok
164334,b1dwVGY80bPBsdY9a6PRtA,53047,679071.3311984651,1520446.3812224043,769,False,False,Sideways,False,80763,hLC3Q9OzPKCjcl7p5kVBUw,427,Places_Data/train_val/bangkok/database,bangkok
164335,ggHqzE5rvQmv-B8RIMAvBg,53048,679063.1170181987,1520448.7367157412,769,False,False,Sideways,False,80764,hLC3Q9OzPKCjcl7p5kVBUw,428,Places_Data/train_val/bangkok/database,bangkok
164336,o6qzwgAw9ke4hjOB899f6A,53049,679063.1170181987,1520448.7367157412,769,False,False,Sideways,False,80765,hLC3Q9OzPKCjcl7p5kVBUw,429,Places_Data/train_val/bangkok/database,bangkok
164337,3YwyZLMskOOX7LvBy0cwxQ,53050,679054.6765654089,1520450.9689536216,769,False,False,Sideways,False,80766,hLC3Q9OzPKCjcl7p5kVBUw,430,Places_Data/train_val/bangkok/database,bangkok
164338,bkh-5gbAO-KRzQyw6s-SvA,53051,679054.6765654089,1520450.9689536216,769,False,False,Sideways,False,80767,hLC3Q9OzPKCjcl7p5kVBUw,431,Places_Data/train_val/bangkok/database,bangkok
164339,KRnAW6gHlLiQmoguTgicXA,53052,679034.821372218,1520455.4461949037,769,False,False,Sideways,False,80768,hLC3Q9OzPKCjcl7p5kVBUw,432,Places_Data/train_val/bangkok/database,bangkok
164340,eZndQoEF6jknqFucKEbp-A,53053,679034.821372218,1520455.4461949037,769,False,False,Sideways,False,80769,hLC3Q9OzPKCjcl7p5kVBUw,433,Places_Data/train_val/bangkok/database,bangkok
164341,3wqjQ0Qo0sR9MnLuv2_LkQ,53054,679015.5986886809,1520459.164384759,769,False,False,Sideways,False,80770,hLC3Q9OzPKCjcl7p5kVBUw,434,Places_Data/train_val/bangkok/database,bangkok
164342,vtNOuMMWrXdPw6OMjm_gYw,53055,679015.5986886809,1520459.164384759,769,False,False,Sideways,False,80771,hLC3Q9OzPKCjcl7p5kVBUw,435,Places_Data/train_val/bangkok/database,bangkok
164343,THCWFFOyIGWoLHpqdGf9CA,53056,679006.0454629569,1520461.223034555,769,False,False,Sideways,False,80772,hLC3Q9OzPKCjcl7p5kVBUw,436,Places_Data/train_val/bangkok/database,bangkok
164344,1vQ86bbzor-kZRCF5t5UzQ,53057,679006.0454629569,1520461.223034555,769,False,False,Sideways,False,80773,hLC3Q9OzPKCjcl7p5kVBUw,437,Places_Data/train_val/bangkok/database,bangkok
164345,vkguBO6r1CQVNhUx2EgYaA,53058,678988.7454645978,1520465.2974318918,769,False,False,Sideways,False,80774,hLC3Q9OzPKCjcl7p5kVBUw,438,Places_Data/train_val/bangkok/database,bangkok
164346,h84fGK062fBUOy7OwDieuA,53059,678988.7454645978,1520465.2974318918,769,False,False,Sideways,False,80775,hLC3Q9OzPKCjcl7p5kVBUw,439,Places_Data/train_val/bangkok/database,bangkok
164347,vdf5TTfFHME-Hqhu0zjM-A,53060,678971.5743129746,1520467.9344152478,769,False,False,Sideways,False,80776,hLC3Q9OzPKCjcl7p5kVBUw,440,Places_Data/train_val/bangkok/database,bangkok
164348,RA7C9tE44SJboYr-Ycedpg,53061,678971.5743129746,1520467.9344152478,769,False,False,Sideways,False,80777,hLC3Q9OzPKCjcl7p5kVBUw,441,Places_Data/train_val/bangkok/database,bangkok
164349,iPMJj5cNXRe9rpDLTHQJ3A,53062,678961.6674492715,1520467.9438265476,769,False,False,Sideways,False,80778,hLC3Q9OzPKCjcl7p5kVBUw,442,Places_Data/train_val/bangkok/database,bangkok
164350,3O87qNoGZfK8BMxqpqGa-A,53063,678961.6674492715,1520467.9438265476,769,False,False,Sideways,False,80779,hLC3Q9OzPKCjcl7p5kVBUw,443,Places_Data/train_val/bangkok/database,bangkok
164351,b5tgxe44TxsNnzGehFsSXA,53064,678936.9950868385,1520473.062956829,769,False,False,Sideways,False,80780,hLC3Q9OzPKCjcl7p5kVBUw,444,Places_Data/train_val/bangkok/database,bangkok
164352,gNirZR5-PCOyeW3yMvIQTw,53065,678936.9950868385,1520473.062956829,769,False,False,Sideways,False,80781,hLC3Q9OzPKCjcl7p5kVBUw,445,Places_Data/train_val/bangkok/database,bangkok
164353,BGgfkym_k7tDtiDKsjxqjA,53066,678918.4941416752,1520477.2065996716,769,True,False,Sideways,False,80782,hLC3Q9OzPKCjcl7p5kVBUw,446,Places_Data/train_val/bangkok/database,bangkok
164354,Wq6OKlk_TxH2Vj9ULlUjxQ,53067,678918.4941416752,1520477.2065996716,769,True,False,Sideways,False,80783,hLC3Q9OzPKCjcl7p5kVBUw,447,Places_Data/train_val/bangkok/database,bangkok
164355,rZfDvaB1-e5C5noNgdzdsA,53068,678900.6842095379,1520481.5209575538,769,False,False,Sideways,False,80784,hLC3Q9OzPKCjcl7p5kVBUw,448,Places_Data/train_val/bangkok/database,bangkok
164356,CWSuiO0nAswKl6Vs6YQorw,53069,678900.6842095379,1520481.5209575538,769,False,False,Sideways,False,80785,hLC3Q9OzPKCjcl7p5kVBUw,449,Places_Data/train_val/bangkok/database,bangkok
164357,5b_pTwNLEdEjmC6eiGxklA,53070,678890.6652117323,1520483.687089104,769,False,False,Sideways,False,80786,hLC3Q9OzPKCjcl7p5kVBUw,450,Places_Data/train_val/bangkok/database,bangkok
164358,9alWuHUWPGYSONTddiELZg,53071,678890.6652117323,1520483.687089104,769,False,False,Sideways,False,80787,hLC3Q9OzPKCjcl7p5kVBUw,451,Places_Data/train_val/bangkok/database,bangkok
164359,hn78c9NhjnRWFdNR7HY3MA,53072,678870.366301321,1520488.2167227138,769,False,False,Sideways,False,80788,hLC3Q9OzPKCjcl7p5kVBUw,452,Places_Data/train_val/bangkok/database,bangkok
164360,XUQWHVu9OUbRWPPzwSGdvg,53073,678870.366301321,1520488.2167227138,769,False,False,Sideways,False,80789,hLC3Q9OzPKCjcl7p5kVBUw,453,Places_Data/train_val/bangkok/database,bangkok
164361,4-9Xv0T1u139K2L9t4UtPg,53074,678861.5849004008,1520489.7053969598,769,False,False,Sideways,False,80790,hLC3Q9OzPKCjcl7p5kVBUw,454,Places_Data/train_val/bangkok/database,bangkok
164362,7QOEFR1LYpIptQFZQ4Xgow,53075,678861.5849004008,1520489.7053969598,769,False,False,Sideways,False,80791,hLC3Q9OzPKCjcl7p5kVBUw,455,Places_Data/train_val/bangkok/database,bangkok
164363,ATgK2mXxFlMUUGvlW08_Jw,53076,678835.1239363339,1520497.0029973574,769,False,False,Sideways,False,80792,hLC3Q9OzPKCjcl7p5kVBUw,456,Places_Data/train_val/bangkok/database,bangkok
164364,V6mVa_aUSlgt_RzqDWDw7w,53077,678835.1239363339,1520497.0029973574,769,False,False,Sideways,False,80793,hLC3Q9OzPKCjcl7p5kVBUw,457,Places_Data/train_val/bangkok/database,bangkok
164365,JHRPIy_W7iqRtvNsRX2oUg,53078,678824.495344714,1520498.169217309,769,False,False,Sideways,False,80794,hLC3Q9OzPKCjcl7p5kVBUw,458,Places_Data/train_val/bangkok/database,bangkok
164366,PMGrBKQ9m2F_fJJ8LVd2Jg,53079,678824.495344714,1520498.169217309,769,False,False,Sideways,False,80795,hLC3Q9OzPKCjcl7p5kVBUw,459,Places_Data/train_val/bangkok/database,bangkok
164367,PF20ZafhsjjFi_pEhAZlNw,53080,678806.0142927974,1520500.996466556,769,False,False,Sideways,False,80796,hLC3Q9OzPKCjcl7p5kVBUw,460,Places_Data/train_val/bangkok/database,bangkok
164368,92asNSrL7vlR9yJkmYHiig,53081,678806.0142927974,1520500.996466556,769,False,False,Sideways,False,80797,hLC3Q9OzPKCjcl7p5kVBUw,461,Places_Data/train_val/bangkok/database,bangkok
164369,IjHlvq0cx4nIq1Kd_UwUmg,53082,678796.0314024156,1520502.6318125832,769,False,False,Sideways,False,80798,hLC3Q9OzPKCjcl7p5kVBUw,462,Places_Data/train_val/bangkok/database,bangkok
164370,2KVER5_ZWJZf19DuoOqkCQ,53083,678796.0314024156,1520502.6318125832,769,False,False,Sideways,False,80799,hLC3Q9OzPKCjcl7p5kVBUw,463,Places_Data/train_val/bangkok/database,bangkok
165587,3Lq34nVkKpZNMWIagRPwxQ,54300,680026.8395881649,1520587.8233163264,786,False,False,Forward,False,82757,hLC3Q9OzPKCjcl7p5kVBUw,1,Places_Data/train_val/bangkok/database,bangkok
165588,OuwLX_1d8WoqcTcZIANGCA,54301,680016.6371288864,1520591.4813914576,786,False,False,Forward,False,82758,hLC3Q9OzPKCjcl7p5kVBUw,3,Places_Data/train_val/bangkok/database,bangkok
165589,FXEeogQU6clQ_WFEzsf06g,54302,680011.604476689,1520590.4287384378,786,False,False,Forward,False,82759,hLC3Q9OzPKCjcl7p5kVBUw,4,Places_Data/train_val/bangkok/database,bangkok
165590,F9teXnkWYB5hq0Ul1NSAqA,54303,680011.604476689,1520590.4287384378,786,False,False,Forward,False,82760,hLC3Q9OzPKCjcl7p5kVBUw,5,Places_Data/train_val/bangkok/database,bangkok
165591,-NBo0DN_jxZ4cObaF2q6ew,54304,680003.0449480434,1520591.0998310002,786,False,False,Forward,False,82761,hLC3Q9OzPKCjcl7p5kVBUw,6,Places_Data/train_val/bangkok/database,bangkok
165592,vps75K5nU0UOHNzCRquM1Q,54305,680003.0449480434,1520591.0998310002,786,False,False,Forward,False,82762,hLC3Q9OzPKCjcl7p5kVBUw,7,Places_Data/train_val/bangkok/database,bangkok
165593,3mrdEg6-MZI7eUjIH7o_7A,54306,680001.3767219657,1520591.486610212,786,False,False,Forward,False,82763,hLC3Q9OzPKCjcl7p5kVBUw,8,Places_Data/train_val/bangkok/database,bangkok
165594,4dxJFydtIvtroiw_5e4zuA,54307,680001.3767219657,1520591.486610212,786,False,False,Forward,False,82764,hLC3Q9OzPKCjcl7p5kVBUw,9,Places_Data/train_val/bangkok/database,bangkok
